"","Engine.Capacity","Fuel.Type","Co2"
"2839",999,"Petrol",105
"2840",999,"Petrol",106
"2841",999,"Petrol",108
"2842",999,"Petrol",106
"2843",999,"Petrol",106
"2844",999,"Petrol",101
"2845",999,"Petrol",103
"2846",999,"Petrol",103
"2847",999,"Petrol",107
"2848",999,"Petrol",101
"2849",999,"Petrol",110
"2850",999,"Petrol",103
"2851",999,"Petrol",106
"2852",999,"Petrol",101
"2853",999,"Petrol",107
"2854",999,"Petrol",109
"2855",999,"Petrol",105
"2856",999,"Petrol",108
"2857",999,"Petrol",106
"2858",999,"Petrol",108
"2859",999,"Petrol",104
"2860",999,"Petrol",106
"2861",999,"Petrol",103
"2862",999,"Petrol",106
"2863",999,"Petrol",106
"2864",999,"Petrol",107
"2865",999,"Petrol",103
"2866",898,"Petrol",104
"2867",898,"Petrol",104
"2868",898,"Petrol",104
"2869",898,"Petrol",102
"2870",1197,"Petrol",110
"2871",1197,"Petrol",106
"2872",1498,"Petrol",105
"2873",1498,"Petrol",108
"2874",1498,"Petrol",109
"2875",999,"Petrol",102
"2876",999,"Petrol",102
"2877",999,"Petrol",102
"2878",999,"Petrol",106
"2879",999,"Petrol",104
"2880",1398,"Petrol",110
"2881",999,"Petrol",104
"2882",999,"Petrol",104
"2883",999,"Petrol",109
"2884",999,"Petrol",109
"2885",999,"Petrol",107
"2886",999,"Petrol",107
"2887",999,"Petrol",108
"2888",999,"Petrol",110
"2889",999,"Petrol",110
"2890",999,"Petrol",109
"2891",999,"Petrol",109
"2892",999,"Petrol",108
"2893",999,"Petrol",108
"2894",999,"Petrol",108
"2895",999,"Petrol",108
"2896",999,"Petrol",108
"2897",999,"Petrol",108
"2898",999,"Petrol",106
"2899",999,"Petrol",106
"2900",999,"Petrol",103
"2901",999,"Petrol",103
"2902",1197,"Petrol",109
"2903",1197,"Petrol",109
"2904",1197,"Petrol",109
"2905",1197,"Petrol",109
"2906",1395,"Petrol",110
"2907",999,"Petrol",101
"2908",999,"Petrol",101
"2909",999,"Petrol",101
"2910",999,"Petrol",103
"2911",999,"Petrol",101
"2912",999,"Petrol",101
"2913",999,"Petrol",108
"2914",999,"Petrol",108
"2915",1368,"Petrol",127
"2916",1368,"Petrol",114
"2917",1368,"Petrol",124
"2918",1368,"Petrol",124
"2919",1368,"Petrol",130
"2920",1368,"Petrol",124
"2921",1368,"Petrol",124
"2922",1395,"Petrol",112
"2923",1395,"Petrol",113
"2924",1395,"Petrol",117
"2925",1395,"Petrol",115
"2926",1395,"Petrol",117
"2927",1395,"Petrol",120
"2928",1395,"Petrol",111
"2929",1395,"Petrol",116
"2930",1395,"Petrol",112
"2931",1395,"Petrol",117
"2932",1395,"Petrol",112
"2933",1395,"Petrol",113
"2934",1395,"Petrol",117
"2935",1395,"Petrol",118
"2936",1395,"Petrol",119
"2937",1395,"Petrol",119
"2938",1395,"Petrol",111
"2939",1395,"Petrol",116
"2940",1395,"Petrol",112
"2941",1395,"Petrol",117
"2942",1395,"Petrol",114
"2943",1395,"Petrol",116
"2944",1395,"Petrol",119
"2945",1395,"Petrol",114
"2946",1395,"Petrol",117
"2947",1395,"Petrol",118
"2948",1395,"Petrol",119
"2949",1395,"Petrol",112
"2950",1395,"Petrol",113
"2951",1984,"Petrol",129
"2952",1984,"Petrol",130
"2953",1984,"Petrol",129
"2954",1984,"Petrol",130
"2955",1395,"Petrol",111
"2956",1395,"Petrol",114
"2957",1395,"Petrol",112
"2958",1395,"Petrol",113
"2959",1395,"Petrol",114
"2960",1984,"Petrol",128
"2961",1598,"Petrol",129
"2962",1984,"Petrol",128
"2963",1984,"Petrol",129
"2964",1395,"Petrol",112
"2965",1395,"Petrol",111
"2966",1395,"Petrol",114
"2967",1395,"Petrol",115
"2968",1984,"Petrol",129
"2969",1984,"Petrol",130
"2970",1984,"Petrol",129
"2971",1984,"Petrol",130
"2972",1984,"Petrol",121
"2973",1984,"Petrol",124
"2974",1984,"Petrol",128
"2975",1396,"Petrol",126
"2976",1396,"Petrol",128
"2977",1984,"Petrol",127
"2978",1984,"Petrol",130
"2979",1984,"Petrol",116
"2980",1984,"Petrol",119
"2981",1984,"Petrol",122
"2982",1984,"Petrol",127
"2983",1984,"Petrol",127
"2984",1984,"Petrol",130
"2985",1984,"Petrol",117
"2986",1984,"Petrol",120
"2987",1984,"Petrol",123
"2988",999,"Petrol",117
"2989",999,"Petrol",121
"2990",1395,"Petrol",124
"2991",1395,"Petrol",128
"2992",1395,"Petrol",130
"2993",1395,"Petrol",119
"2994",1395,"Petrol",123
"2995",1395,"Petrol",125
"2996",1395,"Petrol",127
"2997",1499,"Petrol",112
"2998",1499,"Petrol",116
"2999",1499,"Petrol",119
"3000",1499,"Petrol",123
"3001",1499,"Petrol",122
"3002",1499,"Petrol",126
"3003",1499,"Petrol",112
"3004",1499,"Petrol",116
"3005",1499,"Petrol",119
"3006",1499,"Petrol",123
"3007",1499,"Petrol",122
"3008",1499,"Petrol",126
"3009",1499,"Petrol",119
"3010",1499,"Petrol",124
"3011",1499,"Petrol",115
"3012",1499,"Petrol",119
"3013",1499,"Petrol",120
"3014",1499,"Petrol",124
"3015",1998,"Petrol",130
"3016",1499,"Petrol",124
"3017",1499,"Petrol",125
"3018",1499,"Petrol",129
"3019",1499,"Petrol",130
"3020",1499,"Petrol",123
"3021",1499,"Petrol",126
"3022",1499,"Petrol",127
"3023",1499,"Petrol",129
"3024",1499,"Petrol",127
"3025",1499,"Petrol",130
"3026",1499,"Petrol",122
"3027",1499,"Petrol",124
"3028",1499,"Petrol",126
"3029",1499,"Petrol",129
"3030",1998,"Petrol",129
"3031",1499,"Petrol",129
"3032",1998,"Petrol",127
"3033",1998,"Petrol",127
"3034",1199,"Petrol",119
"3035",1199,"Petrol",115
"3036",1199,"Petrol",115
"3037",1199,"Petrol",117
"3038",1199,"Petrol",112
"3039",1199,"Petrol",118
"3040",1199,"Petrol",115
"3041",1199,"Petrol",115
"3042",1199,"Petrol",116
"3043",1199,"Petrol",115
"3044",1199,"Petrol",115
"3045",1199,"Petrol",116
"3046",1199,"Petrol",115
"3047",1149,"Petrol",130
"3048",999,"Petrol",120
"3049",1149,"Petrol",120
"3050",898,"Petrol",115
"3051",1149,"Petrol",130
"3052",998,"Petrol",117
"3053",1149,"Petrol",117
"3054",1598,"Petrol",129
"3055",1598,"Petrol",125
"3056",1598,"Petrol",129
"3057",1598,"Petrol",125
"3058",1199,"Petrol",114
"3059",1199,"Petrol",116
"3060",1598,"Petrol",130
"3061",1199,"Petrol",116
"3062",875,"Petrol",114
"3063",875,"Petrol",114
"3064",1242,"Petrol",119
"3065",1242,"Petrol",124
"3066",998,"Petrol",118
"3067",998,"Petrol",119
"3068",998,"Petrol",114
"3069",998,"Petrol",119
"3070",998,"Petrol",114
"3071",998,"Petrol",116
"3072",999,"Petrol",117
"3073",999,"Petrol",117
"3074",999,"Petrol",117
"3075",999,"Petrol",117
"3076",998,"Petrol",125
"3077",998,"Petrol",125
"3078",998,"Petrol",125
"3079",998,"Petrol",114
"3080",1242,"Petrol",122
"3081",998,"Petrol",114
"3082",1242,"Petrol",122
"3083",1242,"Petrol",122
"3084",999,"Petrol",125
"3085",999,"Petrol",125
"3086",1498,"Petrol",127
"3087",1498,"Petrol",128
"3088",1498,"Petrol",127
"3089",1498,"Petrol",128
"3090",999,"Petrol",125
"3091",999,"Petrol",125
"3092",1498,"Petrol",127
"3093",1498,"Petrol",128
"3094",1498,"Petrol",127
"3095",1498,"Petrol",128
"3096",999,"Petrol",119
"3097",999,"Petrol",119
"3098",999,"Petrol",119
"3099",999,"Petrol",119
"3100",1198,"Petrol",114
"3101",1198,"Petrol",114
"3102",999,"Petrol",120
"3103",999,"Petrol",119
"3104",999,"Petrol",120
"3105",999,"Petrol",119
"3106",998,"Petrol",129
"3107",998,"Petrol",129
"3108",1498,"Petrol",130
"3109",1498,"Petrol",125
"3110",1318,"Petrol",114
"3111",1318,"Petrol",120
"3112",1316,"Petrol",116
"3113",1318,"Petrol",111
"3114",1248,"Petrol",114
"3115",998,"Petrol",112
"3116",1248,"Petrol",112
"3117",1248,"Petrol",119
"3118",998,"Petrol",115
"3119",998,"Petrol",120
"3120",1353,"Petrol",125
"3121",1353,"Petrol",129
"3122",998,"Petrol",115
"3123",1353,"Petrol",124
"3124",1353,"Petrol",125
"3125",1396,"Petrol",130
"3126",1595,"Petrol",129
"3127",998,"Petrol",113
"3128",1591,"Petrol",124
"3129",998,"Petrol",115
"3130",998,"Petrol",115
"3131",998,"Petrol",115
"3132",998,"Petrol",120
"3133",998,"Petrol",120
"3134",998,"Petrol",120
"3135",1248,"Petrol",124
"3136",1248,"Petrol",124
"3137",1368,"Petrol",114
"3138",1248,"Petrol",130
"3139",1248,"Petrol",130
"3140",998,"Petrol",113
"3141",1591,"Petrol",124
"3142",998,"Petrol",115
"3143",998,"Petrol",115
"3144",1396,"Petrol",130
"3145",1396,"Petrol",130
"3146",1396,"Petrol",130
"3147",1396,"Petrol",130
"3148",1496,"Petrol",112
"3149",1496,"Petrol",117
"3150",1998,"Petrol",119
"3151",1998,"Petrol",128
"3152",1496,"Petrol",119
"3153",1998,"Petrol",119
"3154",1998,"Petrol",129
"3155",1998,"Petrol",129
"3156",1595,"Petrol",121
"3157",1595,"Petrol",124
"3158",1595,"Petrol",126
"3159",1595,"Petrol",126
"3160",1595,"Petrol",126
"3161",1595,"Petrol",126
"3162",1595,"Petrol",121
"3163",1595,"Petrol",127
"3164",1595,"Petrol",126
"3165",1595,"Petrol",126
"3166",1595,"Petrol",121
"3167",1595,"Petrol",128
"3168",1595,"Petrol",126
"3169",1595,"Petrol",126
"3170",1595,"Petrol",121
"3171",1595,"Petrol",124
"3172",1595,"Petrol",126
"3173",1595,"Petrol",126
"3174",1595,"Petrol",126
"3175",1595,"Petrol",126
"3176",1595,"Petrol",121
"3177",1595,"Petrol",127
"3178",1595,"Petrol",126
"3179",1595,"Petrol",126
"3180",1595,"Petrol",121
"3181",1595,"Petrol",128
"3182",1595,"Petrol",126
"3183",1595,"Petrol",126
"3184",1595,"Petrol",127
"3185",1595,"Petrol",129
"3186",1595,"Petrol",129
"3187",1595,"Petrol",129
"3188",1595,"Petrol",127
"3189",1595,"Petrol",130
"3190",1595,"Petrol",129
"3191",1595,"Petrol",129
"3192",1595,"Petrol",127
"3193",1595,"Petrol",129
"3194",1595,"Petrol",129
"3195",1595,"Petrol",129
"3196",1595,"Petrol",127
"3197",1595,"Petrol",130
"3198",1595,"Petrol",129
"3199",1595,"Petrol",129
"3200",1991,"Petrol",123
"3201",1991,"Petrol",125
"3202",1991,"Petrol",129
"3203",1991,"Petrol",123
"3204",1991,"Petrol",129
"3205",1991,"Petrol",128
"3206",1991,"Petrol",128
"3207",1991,"Petrol",129
"3208",1991,"Petrol",128
"3209",1991,"Petrol",128
"3210",1991,"Petrol",129
"3211",1991,"Petrol",128
"3212",1991,"Petrol",129
"3213",1991,"Petrol",128
"3214",1991,"Petrol",129
"3215",1991,"Petrol",123
"3216",1991,"Petrol",123
"3217",1991,"Petrol",126
"3218",1991,"Petrol",123
"3219",1991,"Petrol",123
"3220",1991,"Petrol",126
"3221",1991,"Petrol",123
"3222",1991,"Petrol",123
"3223",1991,"Petrol",123
"3224",1991,"Petrol",126
"3225",1595,"Petrol",124
"3226",1595,"Petrol",128
"3227",1595,"Petrol",124
"3228",1595,"Petrol",128
"3229",1595,"Petrol",130
"3230",1595,"Petrol",130
"3231",1499,"Petrol",112
"3232",1998,"Petrol",122
"3233",1998,"Petrol",125
"3234",1198,"Petrol",112
"3235",1198,"Petrol",114
"3236",1998,"Petrol",123
"3237",1998,"Petrol",126
"3238",1198,"Petrol",111
"3239",1499,"Petrol",111
"3240",1499,"Petrol",111
"3241",1499,"Petrol",114
"3242",1998,"Petrol",125
"3243",1998,"Petrol",128
"3244",1198,"Petrol",114
"3245",1198,"Petrol",112
"3246",1198,"Petrol",114
"3247",1198,"Petrol",116
"3248",1499,"Petrol",118
"3249",1499,"Petrol",118
"3250",1499,"Petrol",121
"3251",1499,"Petrol",121
"3252",1499,"Petrol",123
"3253",1499,"Petrol",123
"3254",1499,"Petrol",119
"3255",1499,"Petrol",119
"3256",1499,"Petrol",122
"3257",1499,"Petrol",122
"3258",1499,"Petrol",124
"3259",1499,"Petrol",124
"3260",1499,"Petrol",114
"3261",1499,"Petrol",119
"3262",1499,"Petrol",118
"3263",1499,"Petrol",123
"3264",1499,"Petrol",126
"3265",1499,"Petrol",126
"3266",1499,"Petrol",130
"3267",1499,"Petrol",130
"3268",1499,"Petrol",128
"3269",1499,"Petrol",128
"3270",1197,"Petrol",128
"3271",1197,"Petrol",130
"3272",898,"Petrol",115
"3273",1198,"Petrol",115
"3274",1198,"Petrol",125
"3275",1198,"Petrol",119
"3276",1198,"Petrol",119
"3277",1197,"Petrol",117
"3278",1197,"Petrol",121
"3279",1197,"Petrol",127
"3280",1618,"Petrol",121
"3281",1197,"Petrol",129
"3282",1197,"Petrol",129
"3283",1598,"Petrol",129
"3284",1598,"Petrol",125
"3285",1598,"Petrol",125
"3286",1598,"Petrol",130
"3287",1199,"Petrol",112
"3288",1199,"Petrol",114
"3289",1199,"Petrol",114
"3290",1199,"Petrol",124
"3291",1199,"Petrol",125
"3292",1199,"Petrol",117
"3293",1199,"Petrol",124
"3294",1199,"Petrol",120
"3295",1199,"Petrol",127
"3296",1598,"Petrol",129
"3297",1199,"Petrol",111
"3298",1199,"Petrol",112
"3299",1199,"Petrol",111
"3300",1199,"Petrol",119
"3301",898,"Petrol",114
"3302",898,"Petrol",121
"3303",1197,"Petrol",127
"3304",1197,"Petrol",127
"3305",898,"Petrol",121
"3306",1197,"Petrol",125
"3307",1197,"Petrol",125
"3308",1197,"Petrol",125
"3309",1197,"Petrol",127
"3310",1149,"Petrol",127
"3311",1197,"Petrol",120
"3312",1197,"Petrol",120
"3313",1197,"Petrol",118
"3314",1149,"Petrol",127
"3315",1197,"Petrol",126
"3316",1197,"Petrol",130
"3317",1197,"Petrol",123
"3318",1197,"Petrol",130
"3319",1198,"Petrol",120
"3320",1198,"Petrol",122
"3321",1198,"Petrol",124
"3322",1198,"Petrol",125
"3323",1197,"Petrol",119
"3324",1197,"Petrol",129
"3325",1197,"Petrol",119
"3326",1197,"Petrol",129
"3327",1198,"Petrol",120
"3328",1198,"Petrol",122
"3329",1198,"Petrol",124
"3330",1198,"Petrol",125
"3331",1197,"Petrol",129
"3332",1197,"Petrol",129
"3333",999,"Petrol",112
"3334",898,"Petrol",115
"3335",999,"Petrol",114
"3336",999,"Petrol",120
"3337",999,"Petrol",119
"3338",999,"Petrol",119
"3339",999,"Petrol",120
"3340",1395,"Petrol",122
"3341",1395,"Petrol",123
"3342",999,"Petrol",118
"3343",1197,"Petrol",119
"3344",1197,"Petrol",116
"3345",1395,"Petrol",112
"3346",999,"Petrol",118
"3347",1197,"Petrol",119
"3348",1197,"Petrol",116
"3349",1395,"Petrol",112
"3350",999,"Petrol",120
"3351",1197,"Petrol",119
"3352",1197,"Petrol",116
"3353",1395,"Petrol",112
"3354",1197,"Petrol",116
"3355",1197,"Petrol",114
"3356",1395,"Petrol",115
"3357",1395,"Petrol",115
"3358",1395,"Petrol",114
"3359",1395,"Petrol",114
"3360",1395,"Petrol",120
"3361",1395,"Petrol",115
"3362",1395,"Petrol",114
"3363",1197,"Petrol",116
"3364",1197,"Petrol",114
"3365",1395,"Petrol",117
"3366",1395,"Petrol",117
"3367",1395,"Petrol",114
"3368",1395,"Petrol",114
"3369",1395,"Petrol",120
"3370",999,"Petrol",112
"3371",999,"Petrol",111
"3372",999,"Petrol",111
"3373",1395,"Petrol",114
"3374",1395,"Petrol",117
"3375",1395,"Petrol",119
"3376",1395,"Petrol",121
"3377",1395,"Petrol",112
"3378",1395,"Petrol",115
"3379",1395,"Petrol",118
"3380",1395,"Petrol",120
"3381",1395,"Petrol",115
"3382",1395,"Petrol",129
"3383",1395,"Petrol",122
"3384",1395,"Petrol",123
"3385",1395,"Petrol",121
"3386",1395,"Petrol",122
"3387",1395,"Petrol",130
"3388",1395,"Petrol",119
"3389",1395,"Petrol",121
"3390",1395,"Petrol",121
"3391",1395,"Petrol",122
"3392",1197,"Petrol",124
"3393",1197,"Petrol",128
"3394",1197,"Petrol",128
"3395",1197,"Petrol",124
"3396",1197,"Petrol",128
"3397",1197,"Petrol",128
"3398",1242,"Petrol",116
"3399",1242,"Petrol",128
"3400",1242,"Petrol",126
"3401",1586,"Petrol",125
"3402",1586,"Petrol",127
"3403",1586,"Petrol",130
"3404",1586,"Petrol",123
"3405",1586,"Petrol",130
"3406",1197,"Petrol",122
"3407",1197,"Petrol",112
"3408",1197,"Petrol",126
"3409",1329,"Petrol",130
"3410",1197,"Petrol",119
"3411",1197,"Petrol",112
"3412",1197,"Petrol",125
"3413",1329,"Petrol",128
"3414",1498,"Petrol",112
"3415",999,"Petrol",119
"3416",999,"Petrol",119
"3417",999,"Petrol",119
"3418",1229,"Petrol",125
"3419",1229,"Petrol",125
"3420",1229,"Petrol",125
"3421",1398,"Petrol",119
"3422",1398,"Petrol",118
"3423",1398,"Petrol",125
"3424",999,"Petrol",115
"3425",999,"Petrol",115
"3426",1229,"Petrol",125
"3427",1229,"Petrol",125
"3428",1398,"Petrol",125
"3429",1399,"Petrol",124
"3430",1399,"Petrol",128
"3431",1399,"Petrol",128
"3432",1399,"Petrol",124
"3433",1399,"Petrol",127
"3434",1399,"Petrol",128
"3435",1399,"Petrol",128
"3436",1399,"Petrol",128
"3437",1399,"Petrol",127
"3438",1399,"Petrol",128
"3439",1399,"Petrol",128
"3440",1399,"Petrol",128
"3441",1399,"Petrol",130
"3442",1399,"Petrol",128
"3443",1399,"Petrol",130
"3444",999,"Petrol",114
"3445",999,"Petrol",115
"3446",999,"Petrol",115
"3447",999,"Petrol",114
"3448",1229,"Petrol",126
"3449",1229,"Petrol",124
"3450",1229,"Petrol",126
"3451",1229,"Petrol",124
"3452",1364,"Petrol",119
"3453",1364,"Petrol",122
"3454",1398,"Petrol",119
"3455",1398,"Petrol",121
"3456",1398,"Petrol",119
"3457",1398,"Petrol",119
"3458",1398,"Petrol",121
"3459",1398,"Petrol",119
"3460",1398,"Petrol",119
"3461",999,"Petrol",114
"3462",1229,"Petrol",124
"3463",1229,"Petrol",126
"3464",1398,"Petrol",120
"3465",1398,"Petrol",118
"3466",1398,"Petrol",115
"3467",1398,"Petrol",118
"3468",1398,"Petrol",118
"3469",1398,"Petrol",118
"3470",1398,"Petrol",120
"3471",1398,"Petrol",120
"3472",999,"Petrol",117
"3473",999,"Petrol",114
"3474",1229,"Petrol",126
"3475",1229,"Petrol",124
"3476",1229,"Petrol",126
"3477",1229,"Petrol",124
"3478",1229,"Petrol",124
"3479",1364,"Petrol",120
"3480",1364,"Petrol",123
"3481",1364,"Petrol",123
"3482",1398,"Petrol",122
"3483",1398,"Petrol",120
"3484",1398,"Petrol",121
"3485",1398,"Petrol",120
"3486",1398,"Petrol",120
"3487",1398,"Petrol",121
"3488",1398,"Petrol",120
"3489",1229,"Petrol",124
"3490",1229,"Petrol",124
"3491",1398,"Petrol",118
"3492",1398,"Petrol",120
"3493",1398,"Petrol",118
"3494",1398,"Petrol",118
"3495",1398,"Petrol",118
"3496",1398,"Petrol",119
"3497",1398,"Petrol",120
"3498",1364,"Petrol",119
"3499",1398,"Petrol",120
"3500",1398,"Petrol",120
"3501",1364,"Petrol",129
"3502",1364,"Petrol",129
"3503",1197,"Petrol",121
"3504",1197,"Petrol",122
"3505",1197,"Petrol",126
"3506",1197,"Petrol",126
"3507",1197,"Petrol",126
"3508",1197,"Petrol",125
"3509",1197,"Petrol",126
"3510",1197,"Petrol",127
"3511",1197,"Petrol",127
"3512",1197,"Petrol",129
"3513",1390,"Petrol",128
"3514",1395,"Petrol",120
"3515",1395,"Petrol",120
"3516",1395,"Petrol",120
"3517",1395,"Petrol",119
"3518",1395,"Petrol",119
"3519",1395,"Petrol",119
"3520",1197,"Petrol",119
"3521",1395,"Petrol",124
"3522",1395,"Petrol",124
"3523",1395,"Petrol",127
"3524",1395,"Petrol",127
"3525",1395,"Petrol",123
"3526",1395,"Petrol",128
"3527",999,"Petrol",112
"3528",999,"Petrol",112
"3529",1395,"Petrol",118
"3530",1395,"Petrol",118
"3531",1395,"Petrol",118
"3532",1395,"Petrol",123
"3533",1395,"Petrol",123
"3534",1395,"Petrol",123
"3535",1197,"Petrol",116
"3536",1395,"Petrol",120
"3537",1395,"Petrol",120
"3538",1395,"Petrol",127
"3539",1395,"Petrol",127
"3540",1395,"Petrol",125
"3541",1395,"Petrol",129
"3542",1395,"Petrol",125
"3543",1395,"Petrol",125
"3544",1395,"Petrol",117
"3545",1395,"Petrol",117
"3546",1395,"Petrol",123
"3547",1395,"Petrol",123
"3548",1395,"Petrol",111
"3549",1798,"Petrol",129
"3550",1395,"Petrol",125
"3551",1395,"Petrol",125
"3552",1395,"Petrol",125
"3553",1395,"Petrol",130
"3554",1197,"Petrol",128
"3555",1197,"Petrol",128
"3556",1197,"Petrol",128
"3557",1395,"Petrol",127
"3558",1395,"Petrol",127
"3559",999,"Petrol",127
"3560",1969,"Petrol",127
"3561",1498,"Petrol",129
"3562",1969,"Petrol",127
"3563",1498,"Petrol",129
"3564",1969,"Petrol",128
"3565",1969,"Petrol",127
"3566",1969,"Petrol",127
"3567",1969,"Petrol",128
"3568",1969,"Petrol",127
"3569",1498,"Petrol",129
"3570",1969,"Petrol",127
"3571",1969,"Petrol",127
"3572",1498,"Petrol",129
"3573",1969,"Petrol",128
"3574",1368,"Petrol",134
"3575",1368,"Petrol",139
"3576",1368,"Petrol",134
"3577",1368,"Petrol",139
"3578",1368,"Petrol",134
"3579",1368,"Petrol",139
"3580",1368,"Petrol",145
"3581",1368,"Petrol",145
"3582",1368,"Petrol",148
"3583",1368,"Petrol",139
"3584",1368,"Petrol",139
"3585",1368,"Petrol",139
"3586",1995,"Petrol",138
"3587",1995,"Petrol",141
"3588",1995,"Petrol",141
"3589",1368,"Petrol",144
"3590",1984,"Petrol",131
"3591",1984,"Petrol",132
"3592",1984,"Petrol",134
"3593",1984,"Petrol",134
"3594",1984,"Petrol",135
"3595",1984,"Petrol",138
"3596",1984,"Petrol",139
"3597",1984,"Petrol",141
"3598",1984,"Petrol",144
"3599",1984,"Petrol",133
"3600",1984,"Petrol",134
"3601",1984,"Petrol",146
"3602",1984,"Petrol",149
"3603",1984,"Petrol",131
"3604",1984,"Petrol",131
"3605",1984,"Petrol",132
"3606",1984,"Petrol",133
"3607",1984,"Petrol",136
"3608",1984,"Petrol",133
"3609",1984,"Petrol",134
"3610",1984,"Petrol",149
"3611",1984,"Petrol",147
"3612",1396,"Petrol",131
"3613",1396,"Petrol",133
"3614",1984,"Petrol",132
"3615",1984,"Petrol",135
"3616",1984,"Petrol",139
"3617",1984,"Petrol",139
"3618",1984,"Petrol",144
"3619",1984,"Petrol",147
"3620",1984,"Petrol",134
"3621",1984,"Petrol",136
"3622",1984,"Petrol",141
"3623",1984,"Petrol",144
"3624",1984,"Petrol",136
"3625",1984,"Petrol",137
"3626",1984,"Petrol",139
"3627",1984,"Petrol",131
"3628",1984,"Petrol",131
"3629",1984,"Petrol",144
"3630",1984,"Petrol",149
"3631",1984,"Petrol",134
"3632",1984,"Petrol",136
"3633",1984,"Petrol",141
"3634",1984,"Petrol",144
"3635",1984,"Petrol",136
"3636",1984,"Petrol",141
"3637",1984,"Petrol",144
"3638",1395,"Petrol",136
"3639",1395,"Petrol",138
"3640",1395,"Petrol",143
"3641",1395,"Petrol",131
"3642",1395,"Petrol",134
"3643",1798,"Petrol",138
"3644",1984,"Petrol",141
"3645",1984,"Petrol",150
"3646",1798,"Petrol",142
"3647",1984,"Petrol",144
"3648",1998,"Petrol",133
"3649",1998,"Petrol",138
"3650",1998,"Petrol",135
"3651",1998,"Petrol",140
"3652",1998,"Petrol",134
"3653",1598,"Petrol",133
"3654",1598,"Petrol",136
"3655",1598,"Petrol",137
"3656",1598,"Petrol",139
"3657",1998,"Petrol",133
"3658",1998,"Petrol",138
"3659",1998,"Petrol",135
"3660",1998,"Petrol",140
"3661",1998,"Petrol",134
"3662",1598,"Petrol",133
"3663",1598,"Petrol",136
"3664",1598,"Petrol",137
"3665",1598,"Petrol",139
"3666",1998,"Petrol",137
"3667",1998,"Petrol",134
"3668",1998,"Petrol",142
"3669",1998,"Petrol",148
"3670",1499,"Petrol",131
"3671",1499,"Petrol",136
"3672",1499,"Petrol",134
"3673",1499,"Petrol",139
"3674",1997,"Petrol",148
"3675",1998,"Petrol",138
"3676",1998,"Petrol",145
"3677",1998,"Petrol",140
"3678",1998,"Petrol",149
"3679",1998,"Petrol",142
"3680",1998,"Petrol",133
"3681",1998,"Petrol",138
"3682",1998,"Petrol",135
"3683",1998,"Petrol",140
"3684",1998,"Petrol",134
"3685",1998,"Petrol",147
"3686",1997,"Petrol",146
"3687",1997,"Petrol",138
"3688",1997,"Petrol",149
"3689",1997,"Petrol",141
"3690",1997,"Petrol",149
"3691",1998,"Petrol",145
"3692",1998,"Petrol",138
"3693",1998,"Petrol",142
"3694",1998,"Petrol",149
"3695",1998,"Petrol",139
"3696",1998,"Petrol",143
"3697",1998,"Petrol",134
"3698",1998,"Petrol",141
"3699",1998,"Petrol",139
"3700",1998,"Petrol",146
"3701",1998,"Petrol",146
"3702",1998,"Petrol",136
"3703",1998,"Petrol",141
"3704",1997,"Petrol",147
"3705",1997,"Petrol",149
"3706",1997,"Petrol",150
"3707",1998,"Petrol",134
"3708",1998,"Petrol",134
"3709",1998,"Petrol",138
"3710",1998,"Petrol",137
"3711",1998,"Petrol",142
"3712",1998,"Petrol",136
"3713",1499,"Petrol",133
"3714",1499,"Petrol",134
"3715",1499,"Petrol",137
"3716",1998,"Petrol",134
"3717",1998,"Petrol",141
"3718",1998,"Petrol",138
"3719",1998,"Petrol",147
"3720",1998,"Petrol",147
"3721",1998,"Petrol",143
"3722",1997,"Petrol",149
"3723",1998,"Petrol",136
"3724",1998,"Petrol",145
"3725",1998,"Petrol",144
"3726",1998,"Petrol",146
"3727",1998,"Petrol",134
"3728",1998,"Petrol",134
"3729",1998,"Petrol",141
"3730",1998,"Petrol",137
"3731",1998,"Petrol",144
"3732",1998,"Petrol",136
"3733",1997,"Petrol",139
"3734",1997,"Petrol",144
"3735",1997,"Petrol",141
"3736",1997,"Petrol",146
"3737",1997,"Petrol",149
"3738",1997,"Petrol",147
"3739",1997,"Petrol",149
"3740",1997,"Petrol",142
"3741",1997,"Petrol",149
"3742",1997,"Petrol",146
"3743",1997,"Petrol",149
"3744",1997,"Petrol",147
"3745",1997,"Petrol",149
"3746",1998,"Petrol",134
"3747",1998,"Petrol",134
"3748",1998,"Petrol",141
"3749",1998,"Petrol",137
"3750",1998,"Petrol",144
"3751",1998,"Petrol",136
"3752",1997,"Petrol",139
"3753",1997,"Petrol",149
"3754",1997,"Petrol",144
"3755",1997,"Petrol",149
"3756",1997,"Petrol",142
"3757",1997,"Petrol",147
"3758",1998,"Petrol",132
"3759",1997,"Petrol",147
"3760",1997,"Petrol",149
"3761",1998,"Petrol",146
"3762",1998,"Petrol",149
"3763",1368,"Petrol",137
"3764",1368,"Petrol",140
"3765",1598,"Petrol",141
"3766",1598,"Petrol",148
"3767",1598,"Petrol",145
"3768",1197,"Petrol",138
"3769",1197,"Petrol",145
"3770",1598,"Petrol",138
"3771",1598,"Petrol",136
"3772",1598,"Petrol",144
"3773",1368,"Petrol",148
"3774",1368,"Petrol",139
"3775",1368,"Petrol",133
"3776",1598,"Petrol",147
"3777",1598,"Petrol",139
"3778",1368,"Petrol",143
"3779",1368,"Petrol",144
